m_overallFrameIdentifier,m_tyresWear,m_tyresDamage,m_sessionUID,m_frameIdentifier,m_sessionTime,m_brakesDamage,m_frontLeftWingDamage,m_frontRightWingDamage,m_rearWingDamage,m_floorDamage,m_diffuserDamage,m_sidepodDamage,m_drsFault,m_ersFault,m_gearBoxDamage,m_engineDamage,m_engineMGUHWear,m_engineESWear,m_engineCEWear,m_engineICEWear,m_engineMGUKWear,m_engineTCWear,m_engineBlown,m_engineSeized
14215,"0,0,0,0","0,0,0,0",4122411239002253147,14215,254.1767120361328,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14221,"0,0,0,0","0,0,0,0",4122411239002253147,14221,254.27684020996094,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14227,"0,0,0,0","0,0,0,0",4122411239002253147,14227,254.3769073486328,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14233,"0,0,0,0","0,0,0,0",4122411239002253147,14233,254.4770965576172,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14239,"0,0,0,0","0,0,0,0",4122411239002253147,14239,254.57720947265625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14245,"0,0,0,0","0,0,0,0",4122411239002253147,14245,254.67727661132812,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14251,"0,0,0,0","0,0,0,0",4122411239002253147,14251,254.77734375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14257,"0,0,0,0","0,0,0,0",4122411239002253147,14257,254.8774871826172,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14263,"0,0,0,0","0,0,0,0",4122411239002253147,14263,254.97752380371094,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14269,"0,0,0,0","0,0,0,0",4122411239002253147,14269,255.07763671875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14275,"0,0,0,0","0,0,0,0",4122411239002253147,14275,255.1776885986328,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14281,"0,0,0,0","0,0,0,0",4122411239002253147,14281,255.27780151367188,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14287,"0,0,0,0","0,0,0,0",4122411239002253147,14287,255.37789916992188,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14293,"0,0,0,0","0,0,0,0",4122411239002253147,14293,255.47805786132812,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14299,"0,0,0,0","0,0,0,0",4122411239002253147,14299,255.57838439941406,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14305,"0,0,0,0","0,0,0,0",4122411239002253147,14305,255.67819213867188,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14311,"0,0,0,0","0,0,0,0",4122411239002253147,14311,255.77828979492188,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14317,"0,0,0,0","0,0,0,0",4122411239002253147,14317,255.87840270996094,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14323,"0,0,0,0","0,0,0,0",4122411239002253147,14323,255.978515625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14329,"0,0,0,0","0,0,0,0",4122411239002253147,14329,256.0786437988281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14335,"0,0,0,0","0,0,0,0",4122411239002253147,14335,256.1787414550781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14341,"0,0,0,0","0,0,0,0",4122411239002253147,14341,256.27880859375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14347,"0,0,0,0","0,0,0,0",4122411239002253147,14347,256.37890625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14353,"0,0,0,0","0,0,0,0",4122411239002253147,14353,256.47900390625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14359,"0,0,0,0","0,0,0,0",4122411239002253147,14359,256.5790710449219,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14365,"0,0,0,0","0,0,0,0",4122411239002253147,14365,256.6791687011719,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14371,"0,0,0,0","0,0,0,0",4122411239002253147,14371,256.779296875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14377,"0,0,0,0","0,0,0,0",4122411239002253147,14377,256.8794250488281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14383,"0,0,0,0","0,0,0,0",4122411239002253147,14383,256.9796142578125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14389,"0,0,0,0","0,0,0,0",4122411239002253147,14389,257.07958984375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14395,"0,0,0,0","0,0,0,0",4122411239002253147,14395,257.17974853515625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14401,"0,0,0,0","0,0,0,0",4122411239002253147,14401,257.27978515625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14407,"0,0,0,0","0,0,0,0",4122411239002253147,14407,257.3798828125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14413,"0,0,0,0","0,0,0,0",4122411239002253147,14413,257.4800109863281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14419,"0,0,0,0","0,0,0,0",4122411239002253147,14419,257.5801086425781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14425,"0,0,0,0","0,0,0,0",4122411239002253147,14425,257.6801452636719,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14431,"0,0,0,0","0,0,0,0",4122411239002253147,14431,257.7802734375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14437,"0,0,0,0","0,0,0,0",4122411239002253147,14437,257.8803405761719,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14443,"0,0,0,0","0,0,0,0",4122411239002253147,14443,257.98046875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14449,"0,0,0,0","0,0,0,0",4122411239002253147,14449,258.0805969238281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14455,"0,0,0,0","0,0,0,0",4122411239002253147,14455,258.1806945800781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14461,"0,0,0,0","0,0,0,0",4122411239002253147,14461,258.28076171875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14467,"0,0,0,0","0,0,0,0",4122411239002253147,14467,258.3808898925781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14473,"0,0,0,0","0,0,0,0",4122411239002253147,14473,258.4809875488281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14479,"0,0,0,0","0,0,0,0",4122411239002253147,14479,258.58111572265625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14485,"0,0,0,0","0,0,0,0",4122411239002253147,14485,258.6811828613281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14491,"0,0,0,0","0,0,0,0",4122411239002253147,14491,258.7812805175781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14497,"0,0,0,0","0,0,0,0",4122411239002253147,14497,258.88140869140625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14503,"0,0,0,0","0,0,0,0",4122411239002253147,14503,258.98150634765625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14509,"0,0,0,0","0,0,0,0",4122411239002253147,14509,259.08160400390625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14515,"0,0,0,0","0,0,0,0",4122411239002253147,14515,259.1816101074219,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14521,"0,0,0,0","0,0,0,0",4122411239002253147,14521,259.28173828125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14527,"0,0,0,0","0,0,0,0",4122411239002253147,14527,259.38232421875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14533,"0,0,0,0","0,0,0,0",4122411239002253147,14533,259.4819641113281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14539,"0,0,0,0","0,0,0,0",4122411239002253147,14539,259.58203125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14551,"0,0,0,0","0,0,0,0",4122411239002253147,14551,259.7822265625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14557,"0,0,0,0","0,0,0,0",4122411239002253147,14557,259.88232421875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14563,"0,0,0,0","0,0,0,0",4122411239002253147,14563,259.9824523925781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14569,"0,0,0,0","0,0,0,0",4122411239002253147,14569,260.0824890136719,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14575,"0,0,0,0","0,0,0,0",4122411239002253147,14575,260.1826171875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14581,"0,0,0,0","0,0,0,0",4122411239002253147,14581,260.2826843261719,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14587,"0,0,0,0","0,0,0,0",4122411239002253147,14587,260.3828125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14593,"0,0,0,0","0,0,0,0",4122411239002253147,14593,260.4829406738281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14599,"0,0,0,0","0,0,0,0",4122411239002253147,14599,260.5830383300781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14605,"0,0,0,0","0,0,0,0",4122411239002253147,14605,260.68310546875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14611,"0,0,0,0","0,0,0,0",4122411239002253147,14611,260.783203125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14617,"0,0,0,0","0,0,0,0",4122411239002253147,14617,260.88330078125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14623,"0,0,0,0","0,0,0,0",4122411239002253147,14623,260.9834289550781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14629,"0,0,0,0","0,0,0,0",4122411239002253147,14629,261.0835266113281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14635,"0,0,0,0","0,0,0,0",4122411239002253147,14635,261.18365478515625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14641,"0,0,0,0","0,0,0,0",4122411239002253147,14641,261.2837829589844,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14647,"0,0,0,0","0,0,0,0",4122411239002253147,14647,261.38385009765625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14659,"0,0,0,0","0,0,0,0",4122411239002253147,14659,261.5840148925781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14665,"0,0,0,0","0,0,0,0",4122411239002253147,14665,261.6841125488281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14671,"0,0,0,0","0,0,0,0",4122411239002253147,14671,261.7842102050781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14677,"0,0,0,0","0,0,0,0",4122411239002253147,14677,261.8843078613281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14683,"0,0,0,0","0,0,0,0",4122411239002253147,14683,261.9844665527344,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14689,"0,0,0,0","0,0,0,0",4122411239002253147,14689,262.08453369140625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14695,"0,0,0,0","0,0,0,0",4122411239002253147,14695,262.1846008300781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14701,"0,0,0,0","0,0,0,0",4122411239002253147,14701,262.2846984863281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14707,"0,0,0,0","0,0,0,0",4122411239002253147,14707,262.3848571777344,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14713,"0,0,0,0","0,0,0,0",4122411239002253147,14713,262.4849853515625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14719,"0,0,0,0","0,0,0,0",4122411239002253147,14719,262.58502197265625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14725,"0,0,0,0","0,0,0,0",4122411239002253147,14725,262.6850891113281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14731,"0,0,0,0","0,0,0,0",4122411239002253147,14731,262.7851867675781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14737,"0,0,0,0","0,0,0,0",4122411239002253147,14737,262.8852844238281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14743,"0,0,0,0","0,0,0,0",4122411239002253147,14743,262.9854736328125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14749,"0,0,0,0","0,0,0,0",4122411239002253147,14749,263.08551025390625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14755,"0,0,0,0","0,0,0,0",4122411239002253147,14755,263.1856384277344,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14761,"0,0,0,0","0,0,0,0",4122411239002253147,14761,263.2859191894531,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14767,"0,0,0,0","0,0,0,0",4122411239002253147,14767,263.3858337402344,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14773,"0,0,0,0","0,0,0,0",4122411239002253147,14773,263.4859313964844,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14779,"0,0,0,0","0,0,0,0",4122411239002253147,14779,263.58599853515625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14785,"0,0,0,0","0,0,0,0",4122411239002253147,14785,263.68609619140625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14791,"0,0,0,0","0,0,0,0",4122411239002253147,14791,263.7862548828125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14797,"0,0,0,0","0,0,0,0",4122411239002253147,14797,263.8863220214844,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14803,"0,0,0,0","0,0,0,0",4122411239002253147,14803,263.9864501953125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14809,"0,0,0,0","0,0,0,0",4122411239002253147,14809,264.0865478515625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14821,"0,0,0,0","0,0,0,0",4122411239002253147,14821,264.28680419921875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14827,"0,0,0,0","0,0,0,0",4122411239002253147,14827,264.38677978515625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14833,"0,0,0,0","0,0,0,0",4122411239002253147,14833,264.48687744140625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14839,"0,0,0,0","0,0,0,0",4122411239002253147,14839,264.58697509765625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14845,"0,0,0,0","0,0,0,0",4122411239002253147,14845,264.68707275390625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14851,"0,0,0,0","0,0,0,0",4122411239002253147,14851,264.7872009277344,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14857,"0,0,0,0","0,0,0,0",4122411239002253147,14857,264.88726806640625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14863,"0,0,0,0","0,0,0,0",4122411239002253147,14863,264.9873962402344,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14869,"0,0,0,0","0,0,0,0",4122411239002253147,14869,265.08746337890625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14875,"0,0,0,0","0,0,0,0",4122411239002253147,14875,265.18756103515625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14881,"0,0,0,0","0,0,0,0",4122411239002253147,14881,265.28765869140625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14893,"0,0,0,0","0,0,0,0",4122411239002253147,14893,265.48785400390625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14899,"0,0,0,0","0,0,0,0",4122411239002253147,14899,265.58807373046875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14905,"0,0,0,0","0,0,0,0",4122411239002253147,14905,265.68804931640625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14911,"0,0,0,0","0,0,0,0",4122411239002253147,14911,265.78814697265625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14916,"0,0,0,0","0,0,0,0",4122411239002253147,14916,265.87152099609375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14923,"0,0,0,0","0,0,0,0",4122411239002253147,14923,265.9883728027344,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14929,"0,0,0,0","0,0,0,0",4122411239002253147,14929,266.08843994140625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14934,"0,0,0,0","0,0,0,0",4122411239002253147,14934,266.1718444824219,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14940,"0,0,0,0","0,0,0,0",4122411239002253147,14940,266.27191162109375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14946,"0,0,0,0","0,0,0,0",4122411239002253147,14946,266.37200927734375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14952,"0,0,0,0","0,0,0,0",4122411239002253147,14952,266.47210693359375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14958,"0,0,0,0","0,0,0,0",4122411239002253147,14958,266.57232666015625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14964,"0,0,0,0","0,0,0,0",4122411239002253147,14964,266.6723327636719,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14970,"0,0,0,0","0,0,0,0",4122411239002253147,14970,266.7724304199219,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14976,"0,0,0,0","0,0,0,0",4122411239002253147,14976,266.8725280761719,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14982,"0,0,0,0","0,0,0,0",4122411239002253147,14982,266.97265625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14988,"0,0,0,0","0,0,0,0",4122411239002253147,14988,267.07281494140625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14994,"0,0,0,0","0,0,0,0",4122411239002253147,14994,267.1728210449219,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15000,"0,0,0,0","0,0,0,0",4122411239002253147,15000,267.27294921875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15006,"0,0,0,0","0,0,0,0",4122411239002253147,15006,267.3730163574219,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15012,"0,0,0,0","0,0,0,0",4122411239002253147,15012,267.47314453125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15018,"0,0,0,0","0,0,0,0",4122411239002253147,15018,267.5732727050781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15024,"0,0,0,0","0,0,0,0",4122411239002253147,15024,267.6733093261719,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15030,"0,0,0,0","0,0,0,0",4122411239002253147,15030,267.77337646484375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15042,"0,0,0,0","0,0,0,0",4122411239002253147,15042,267.9736328125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15048,"0,0,0,0","0,0,0,0",4122411239002253147,15048,268.07373046875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15054,"0,0,0,0","0,0,0,0",4122411239002253147,15054,268.1738586425781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15060,"0,0,0,0","0,0,0,0",4122411239002253147,15060,268.27392578125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15066,"0,0,0,0","0,0,0,0",4122411239002253147,15066,268.3739929199219,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15072,"0,0,0,0","0,0,0,0",4122411239002253147,15072,268.47412109375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15078,"0,0,0,0","0,0,0,0",4122411239002253147,15078,268.57421875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15084,"0,0,0,0","0,0,0,0",4122411239002253147,15084,268.6743469238281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15090,"0,0,0,0","0,0,0,0",4122411239002253147,15090,268.7743835449219,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15096,"0,0,0,0","0,0,0,0",4122411239002253147,15096,268.8745422363281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15102,"0,0,0,0","0,0,0,0",4122411239002253147,15102,268.9746398925781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15108,"0,0,0,0","0,0,0,0",4122411239002253147,15108,269.0747985839844,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15114,"0,0,0,0","0,0,0,0",4122411239002253147,15114,269.1748352050781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15120,"0,0,0,0","0,0,0,0",4122411239002253147,15120,269.2749328613281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15126,"0,0,0,0","0,0,0,0",4122411239002253147,15126,269.3749694824219,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15132,"0,0,0,0","0,0,0,0",4122411239002253147,15132,269.47509765625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15138,"0,0,0,0","0,0,0,0",4122411239002253147,15138,269.57525634765625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15144,"0,0,0,0","0,0,0,0",4122411239002253147,15144,269.6753234863281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15150,"0,0,0,0","0,0,0,0",4122411239002253147,15150,269.7754211425781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15156,"0,0,0,0","0,0,0,0",4122411239002253147,15156,269.8755187988281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15162,"0,0,0,0","0,0,0,0",4122411239002253147,15162,269.9755859375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15168,"0,0,0,0","0,0,0,0",4122411239002253147,15168,270.07574462890625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15180,"0,0,0,0","0,0,0,0",4122411239002253147,15180,270.27587890625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15186,"0,0,0,0","0,0,0,0",4122411239002253147,15186,270.3760070800781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15192,"0,0,0,0","0,0,0,0",4122411239002253147,15192,270.47613525390625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15198,"0,0,0,0","0,0,0,0",4122411239002253147,15198,270.5762023925781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15204,"0,0,0,0","0,0,0,0",4122411239002253147,15204,270.6763610839844,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15210,"0,0,0,0","0,0,0,0",4122411239002253147,15210,270.7763366699219,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15216,"0,0,0,0","0,0,0,0",4122411239002253147,15216,270.8766784667969,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15222,"0,0,0,0","0,0,0,0",4122411239002253147,15222,270.97662353515625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15234,"0,0,0,0","0,0,0,0",4122411239002253147,15234,271.1768493652344,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
