m_overallFrameIdentifier,m_sessionUID,m_frameIdentifier,m_sessionTime,m_lastLapTimeInMS,m_currentLapTimeInMS,m_sector1TimeInMS,m_sector1TimeMinutes,m_sector2TimeInMS,m_sector2TimeMinutes,m_deltaToCarInFrontInMS,m_deltaToRaceLeaderInMS,m_lapDistance,m_totalDistance,m_safetyCarDelta,m_carPosition,m_currentLapNum,m_pitStatus,m_numPitStops,m_sector,m_currentLapInvalid,m_penalties,m_totalWarnings,m_cornerCuttingWarnings,m_numUnservedDriveThroughPens,m_numUnservedStopGoPens,m_gridPosition,m_driverStatus,m_resultStatus,m_pitLaneTimerActive,m_pitLaneTimeInLaneInMS,m_pitStopTimerInMS,m_pitStopShouldServePen
156714,1978039479526609313,156714,2981.121337890625,66606,55922,17074,0,30173,0,0,0,3530.75,51089.1015625,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156716,1978039479526609313,156716,2981.221435546875,66606,56022,17074,0,30173,0,0,0,3539.02734375,51097.37890625,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156720,1978039479526609313,156720,2981.40478515625,66606,56206,17074,0,30173,0,0,0,3554.26171875,51112.61328125,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156722,1978039479526609313,156722,2981.5048828125,66606,56306,17074,0,30173,0,0,0,3562.60546875,51120.95703125,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156724,1978039479526609313,156724,2981.60498046875,66606,56406,17074,0,30173,0,0,0,3570.9765625,51129.328125,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156726,1978039479526609313,156726,2981.705078125,66606,56506,17074,0,30173,0,0,0,3579.37109375,51137.72265625,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156734,1978039479526609313,156734,2982.10546875,66606,56906,17074,0,30173,0,0,0,3613.19921875,51171.55078125,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156746,1978039479526609313,156746,2982.7060546875,66606,57507,17074,0,30173,0,0,0,3664.62109375,51222.97265625,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156752,1978039479526609313,156752,2983.006591796875,66606,57807,17074,0,30173,0,0,0,3690.640625,51248.9921875,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156754,1978039479526609313,156754,2983.1064453125,66606,57907,17074,0,30173,0,0,0,3699.33984375,51257.69140625,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156760,1978039479526609313,156760,2983.406982421875,66606,58208,17074,0,30173,0,0,0,3725.25390625,51283.60546875,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156768,1978039479526609313,156768,2983.807373046875,66606,58608,17074,0,30173,0,0,0,3754.98828125,51313.33984375,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156774,1978039479526609313,156774,2984.107421875,66606,58908,17074,0,30173,0,0,0,3775.8984375,51334.25,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156776,1978039479526609313,156776,2984.20751953125,66606,59008,17074,0,30173,0,0,0,3782.921875,51341.2734375,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156778,1978039479526609313,156778,2984.3076171875,66606,59108,17074,0,30173,0,0,0,3789.94140625,51348.29296875,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156780,1978039479526609313,156780,2984.407958984375,66606,59208,17074,0,30173,0,0,0,3796.96875,51355.3203125,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156790,1978039479526609313,156790,2984.908203125,66606,59709,17074,0,30173,0,0,0,3830.81640625,51389.16796875,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156792,1978039479526609313,156792,2985.008544921875,66606,59809,17074,0,30173,0,0,0,3837.359375,51395.7109375,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156794,1978039479526609313,156794,2985.1083984375,66606,59909,17074,0,30173,0,0,0,3843.73046875,51402.08203125,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156798,1978039479526609313,156798,2985.30859375,66606,60109,17074,0,30173,0,0,0,3856.484375,51414.8359375,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156810,1978039479526609313,156810,2985.9091796875,66606,60710,17074,0,30173,0,0,0,3896.56640625,51454.91796875,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156812,1978039479526609313,156812,2986.009521484375,66606,60810,17074,0,30173,0,0,0,3903.5,51461.8515625,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156816,1978039479526609313,156816,2986.20947265625,66606,61010,17074,0,30173,0,0,0,3917.5859375,51475.9375,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156826,1978039479526609313,156826,2986.7099609375,66606,61511,17074,0,30173,0,0,0,3953.37109375,51511.72265625,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156830,1978039479526609313,156830,2986.910400390625,66606,61711,17074,0,30173,0,0,0,3966.16015625,51524.51171875,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156836,1978039479526609313,156836,2987.210693359375,66606,62012,17074,0,30173,0,0,0,3982.8984375,51541.25,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156840,1978039479526609313,156840,2987.410888671875,66606,62212,17074,0,30173,0,0,0,3993.46875,51551.8203125,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156846,1978039479526609313,156846,2987.7109375,66606,62512,17074,0,30173,0,0,0,4012.96484375,51571.31640625,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156848,1978039479526609313,156848,2987.811279296875,66606,62612,17074,0,30173,0,0,0,4019.375,51577.7265625,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156856,1978039479526609313,156856,2988.21142578125,66606,63012,17074,0,30173,0,0,0,4040.88671875,51599.23828125,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156860,1978039479526609313,156860,2988.41162109375,66606,63213,17074,0,30173,0,0,0,4051.65625,51610.0078125,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156864,1978039479526609313,156864,2988.61181640625,66606,63413,17074,0,30173,0,0,0,4062.66796875,51621.01953125,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156866,1978039479526609313,156866,2988.7119140625,66606,63513,17074,0,30173,0,0,0,4068.25,51626.6015625,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156868,1978039479526609313,156868,2988.81201171875,66606,63613,17074,0,30173,0,0,0,4073.87890625,51632.23046875,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156876,1978039479526609313,156876,2989.21240234375,66606,64013,17074,0,30173,0,0,0,4096.78125,51655.1328125,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156880,1978039479526609313,156880,2989.412841796875,66606,64213,17074,0,30173,0,0,0,4108.71875,51667.0703125,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156888,1978039479526609313,156888,2989.81298828125,66606,64614,17074,0,30173,0,0,0,4133.6796875,51692.03125,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156890,1978039479526609313,156890,2989.9130859375,66606,64714,17074,0,30173,0,0,0,4140.15625,51698.5078125,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156898,1978039479526609313,156898,2990.3134765625,66606,65114,17074,0,30173,0,0,0,4166.84375,51725.1953125,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156900,1978039479526609313,156900,2990.413818359375,66606,65215,17074,0,30173,0,0,0,4173.72265625,51732.07421875,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156902,1978039479526609313,156902,2990.513916015625,66606,65315,17074,0,30173,0,0,0,4180.68359375,51739.03515625,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156904,1978039479526609313,156904,2990.614013671875,66606,65415,17074,0,30173,0,0,0,4187.68359375,51746.03515625,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156910,1978039479526609313,156910,2990.914306640625,66606,65715,17074,0,30173,0,0,0,4209.09765625,51767.44921875,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156918,1978039479526609313,156918,2991.314697265625,66606,66116,17074,0,30173,0,0,0,4238.48828125,51796.83984375,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156922,1978039479526609313,156922,2991.514892578125,66606,66316,17074,0,30173,0,0,0,4253.546875,51811.8984375,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156926,1978039479526609313,156926,2991.715087890625,66606,66516,17074,0,30173,0,0,0,4268.796875,51827.1484375,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156930,1978039479526609313,156930,2991.915283203125,66606,66716,17074,0,30173,0,0,0,4284.26171875,51842.61328125,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156936,1978039479526609313,156936,2992.215576171875,66606,67017,17074,0,30173,0,0,0,4307.85546875,51866.20703125,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
156948,1978039479526609313,156948,2992.816162109375,67227,400,0,0,0,0,0,0,32.7890625,51914.625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
156954,1978039479526609313,156954,2993.116455078125,67227,700,0,0,0,0,0,0,57.5703125,51939.40625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
156966,1978039479526609313,156966,2993.717041015625,67227,1301,0,0,0,0,0,0,108.02734375,51989.86328125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
156968,1978039479526609313,156968,2993.817138671875,67227,1401,0,0,0,0,0,0,116.5390625,51998.375,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
156970,1978039479526609313,156970,2993.917236328125,67227,1501,0,0,0,0,0,0,125.078125,52006.9140625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
156972,1978039479526609313,156972,2994.017333984375,67227,1601,0,0,0,0,0,0,133.66015625,52015.49609375,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
156974,1978039479526609313,156974,2994.117431640625,67227,1701,0,0,0,0,0,0,142.26953125,52024.10546875,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
156976,1978039479526609313,156976,2994.217529296875,67227,1801,0,0,0,0,0,0,150.91015625,52032.74609375,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
156978,1978039479526609313,156978,2994.317626953125,67227,1902,0,0,0,0,0,0,159.60546875,52041.44140625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
156990,1978039479526609313,156990,2994.91796875,67227,2502,0,0,0,0,0,0,212.2421875,52094.078125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
156994,1978039479526609313,156994,2995.118408203125,67227,2702,0,0,0,0,0,0,229.984375,52111.8203125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
156998,1978039479526609313,156998,2995.318603515625,67227,2902,0,0,0,0,0,0,247.83203125,52129.66796875,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157000,1978039479526609313,157000,2995.418701171875,67227,3002,0,0,0,0,0,0,256.7890625,52138.625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157002,1978039479526609313,157002,2995.5185546875,67227,3102,0,0,0,0,0,0,265.7578125,52147.59375,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157018,1978039479526609313,157018,2996.3193359375,67227,3903,0,0,0,0,0,0,338.16015625,52219.99609375,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157022,1978039479526609313,157022,2996.51953125,67227,4104,0,0,0,0,0,0,356.1484375,52237.984375,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157028,1978039479526609313,157028,2996.820068359375,67227,4404,0,0,0,0,0,0,380.296875,52262.1328125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157030,1978039479526609313,157030,2996.920166015625,67227,4504,0,0,0,0,0,0,387.53125,52269.3671875,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157032,1978039479526609313,157032,2997.020263671875,67227,4604,0,0,0,0,0,0,394.390625,52276.2265625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157034,1978039479526609313,157034,2997.120361328125,67227,4704,0,0,0,0,0,0,400.88671875,52282.72265625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157036,1978039479526609313,157036,2997.220458984375,67227,4804,0,0,0,0,0,0,407.03125,52288.8671875,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157038,1978039479526609313,157038,2997.320556640625,67227,4904,0,0,0,0,0,0,412.82421875,52294.66015625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157042,1978039479526609313,157042,2997.5205078125,67227,5105,0,0,0,0,0,0,423.5078125,52305.34375,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157046,1978039479526609313,157046,2997.720947265625,67227,5305,0,0,0,0,0,0,432.96484375,52314.80078125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157052,1978039479526609313,157052,2998.00439453125,67227,5588,0,0,0,0,0,0,444.6875,52326.5234375,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157056,1978039479526609313,157056,2998.20458984375,67227,5788,0,0,0,0,0,0,453.09375,52334.9296875,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157058,1978039479526609313,157058,2998.3046875,67227,5889,0,0,0,0,0,0,458.28515625,52340.12109375,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157076,1978039479526609313,157076,2999.20556640625,67227,6789,0,0,0,0,0,0,496.46875,52378.3046875,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157078,1978039479526609313,157078,2999.305908203125,67227,6889,0,0,0,0,0,0,500.48828125,52382.32421875,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157080,1978039479526609313,157080,2999.40576171875,67227,6990,0,0,0,0,0,0,504.640625,52386.4765625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157082,1978039479526609313,157082,2999.505859375,67227,7090,0,0,0,0,0,0,508.93359375,52390.76953125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157084,1978039479526609313,157084,2999.60595703125,67227,7190,0,0,0,0,0,0,513.36328125,52395.19921875,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157090,1978039479526609313,157090,2999.90625,67227,7490,0,0,0,0,0,0,527.29296875,52409.12890625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157092,1978039479526609313,157092,3000.00634765625,67227,7590,0,0,0,0,0,0,532.1171875,52413.953125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157094,1978039479526609313,157094,3000.106689453125,67227,7690,0,0,0,0,0,0,537.05859375,52418.89453125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157096,1978039479526609313,157096,3000.20654296875,67227,7790,0,0,0,0,0,0,542.0703125,52423.90625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157098,1978039479526609313,157098,3000.306640625,67227,7890,0,0,0,0,0,0,547.1796875,52429.015625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157102,1978039479526609313,157102,3000.5068359375,67227,8091,0,0,0,0,0,0,557.7265625,52439.5625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157104,1978039479526609313,157104,3000.60693359375,67227,8191,0,0,0,0,0,0,563.16015625,52444.99609375,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157108,1978039479526609313,157108,3000.807373046875,67227,8391,0,0,0,0,0,0,574.30078125,52456.13671875,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157110,1978039479526609313,157110,3000.9072265625,67227,8491,0,0,0,0,0,0,580.00390625,52461.83984375,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157124,1978039479526609313,157124,3001.60791015625,67227,9192,0,0,0,0,0,0,622.5234375,52504.359375,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157126,1978039479526609313,157126,3001.7080078125,67227,9292,0,0,0,0,0,0,628.94921875,52510.78515625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157136,1978039479526609313,157136,3002.208740234375,67227,9792,0,0,0,0,0,0,662.2109375,52544.046875,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157138,1978039479526609313,157138,3002.308837890625,67227,9892,0,0,0,0,0,0,669.0859375,52550.921875,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157150,1978039479526609313,157150,3002.909423828125,67227,10493,0,0,0,0,0,0,711.8203125,52593.65625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157156,1978039479526609313,157156,3003.209716796875,67227,10793,0,0,0,0,0,0,734.08984375,52615.92578125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157158,1978039479526609313,157158,3003.309814453125,67227,10893,0,0,0,0,0,0,741.625,52623.4609375,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157162,1978039479526609313,157162,3003.510009765625,67227,11094,0,0,0,0,0,0,756.84765625,52638.68359375,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157166,1978039479526609313,157166,3003.7099609375,67227,11294,0,0,0,0,0,0,772.265625,52654.1015625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157176,1978039479526609313,157176,3004.21044921875,67227,11794,0,0,0,0,0,0,811.6796875,52693.515625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157180,1978039479526609313,157180,3004.41064453125,67227,11995,0,0,0,0,0,0,827.765625,52709.6015625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157182,1978039479526609313,157182,3004.5107421875,67227,12095,0,0,0,0,0,0,835.86328125,52717.69921875,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157184,1978039479526609313,157184,3004.61083984375,67227,12195,0,0,0,0,0,0,844.00390625,52725.83984375,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157188,1978039479526609313,157188,3004.81103515625,67227,12395,0,0,0,0,0,0,860.41796875,52742.25390625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157194,1978039479526609313,157194,3005.111328125,67227,12695,0,0,0,0,0,0,885.328125,52767.1640625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157196,1978039479526609313,157196,3005.21142578125,67227,12796,0,0,0,0,0,0,893.6953125,52775.53125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157200,1978039479526609313,157200,3005.41162109375,67227,12996,0,0,0,0,0,0,910.44921875,52792.28515625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157204,1978039479526609313,157204,3005.61181640625,67227,13196,0,0,0,0,0,0,927.296875,52809.1328125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157206,1978039479526609313,157206,3005.7119140625,67227,13296,0,0,0,0,0,0,935.76171875,52817.59765625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157210,1978039479526609313,157210,3005.912109375,67227,13496,0,0,0,0,0,0,952.796875,52834.6328125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157212,1978039479526609313,157212,3006.012451171875,67227,13596,0,0,0,0,0,0,961.359375,52843.1953125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157218,1978039479526609313,157218,3006.3125,67227,13896,0,0,0,0,0,0,987.1953125,52869.03125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157220,1978039479526609313,157220,3006.41259765625,67227,13996,0,0,0,0,0,0,995.8671875,52877.703125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157222,1978039479526609313,157222,3006.5126953125,67227,14097,0,0,0,0,0,0,1004.55859375,52886.39453125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157224,1978039479526609313,157224,3006.61279296875,67227,14197,0,0,0,0,0,0,1013.30859375,52895.14453125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157232,1978039479526609313,157232,3007.013427734375,67227,14597,0,0,0,0,0,0,1048.6328125,52930.46875,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157236,1978039479526609313,157236,3007.213623046875,67227,14797,0,0,0,0,0,0,1066.484375,52948.3203125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157238,1978039479526609313,157238,3007.313720703125,67227,14898,0,0,0,0,0,0,1075.4921875,52957.328125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157244,1978039479526609313,157244,3007.61376953125,67227,15198,0,0,0,0,0,0,1102.55078125,52984.38671875,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157246,1978039479526609313,157246,3007.7138671875,67227,15298,0,0,0,0,0,0,1111.62109375,52993.45703125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157248,1978039479526609313,157248,3007.814208984375,67227,15398,0,0,0,0,0,0,1120.68359375,53002.51953125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157252,1978039479526609313,157252,3008.014404296875,67227,15598,0,0,0,0,0,0,1138.8984375,53020.734375,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157256,1978039479526609313,157256,3008.214599609375,67227,15798,0,0,0,0,0,0,1157.1328125,53038.96875,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157258,1978039479526609313,157258,3008.314697265625,67227,15898,0,0,0,0,0,0,1166.2265625,53048.0625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157260,1978039479526609313,157260,3008.414794921875,67227,15998,0,0,0,0,0,0,1175.3359375,53057.171875,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157262,1978039479526609313,157262,3008.514892578125,67227,16098,0,0,0,0,0,0,1184.4375,53066.2734375,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157264,1978039479526609313,157264,3008.614990234375,67227,16199,0,0,0,0,0,0,1193.53125,53075.3671875,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157266,1978039479526609313,157266,3008.71484375,67227,16299,0,0,0,0,0,0,1202.609375,53084.4453125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
157268,1978039479526609313,157268,3008.815185546875,67227,16401,16318,0,0,0,0,0,1211.69140625,53093.52734375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
157270,1978039479526609313,157270,3008.915283203125,67227,16501,16318,0,0,0,0,0,1220.79296875,53102.62890625,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
157282,1978039479526609313,157282,3009.515869140625,67227,17102,16318,0,0,0,0,0,1275.265625,53157.1015625,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
157284,1978039479526609313,157284,3009.615966796875,67227,17202,16318,0,0,0,0,0,1283.83203125,53165.66796875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
157294,1978039479526609313,157294,3010.116455078125,67227,17703,16318,0,0,0,0,0,1320.58984375,53202.42578125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
157296,1978039479526609313,157296,3010.216552734375,67227,17803,16318,0,0,0,0,0,1326.81640625,53208.65234375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
157298,1978039479526609313,157298,3010.316650390625,67227,17903,16318,0,0,0,0,0,1332.69140625,53214.52734375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
157300,1978039479526609313,157300,3010.4169921875,67227,18003,16318,0,0,0,0,0,1338.2421875,53220.078125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
157302,1978039479526609313,157302,3010.516845703125,67227,18103,16318,0,0,0,0,0,1343.4765625,53225.3125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
157304,1978039479526609313,157304,3010.616943359375,67227,18203,16318,0,0,0,0,0,1348.40234375,53230.23828125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
157328,1978039479526609313,157328,3011.818115234375,67227,19404,16318,0,0,0,0,0,1389.25,53271.0859375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
157330,1978039479526609313,157330,3011.918212890625,67227,19504,16318,0,0,0,0,0,1391.7421875,53273.578125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
157332,1978039479526609313,157332,3012.018310546875,67227,19604,16318,0,0,0,0,0,1394.609375,53276.4453125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
157334,1978039479526609313,157334,3012.118408203125,67227,19704,16318,0,0,0,0,0,1397.74609375,53279.58203125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
157338,1978039479526609313,157338,3012.318603515625,67227,19905,16318,0,0,0,0,0,1406.3359375,53288.171875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
157340,1978039479526609313,157340,3012.418701171875,67227,20005,16318,0,0,0,0,0,1410.515625,53292.3515625,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
157342,1978039479526609313,157342,3012.518798828125,67227,20105,16318,0,0,0,0,0,1413.4375,53295.2734375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
157350,1978039479526609313,157350,3012.919189453125,67227,20505,16318,0,0,0,0,0,1421.62109375,53303.45703125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
157352,1978039479526609313,157352,3013.019287109375,67227,20605,16318,0,0,0,0,0,1423.30859375,53305.14453125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
157354,1978039479526609313,157354,3013.119140625,67227,20705,16318,0,0,0,0,0,1425.08984375,53306.92578125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
157356,1978039479526609313,157356,3013.219482421875,67227,20805,16318,0,0,0,0,0,1426.953125,53308.7890625,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
