m_overallFrameIdentifier,m_sessionUID,m_frameIdentifier,m_sessionTime,m_eventStringCode,m_eventDetails
20387,4122411239002253147,20387,357.14434814453125,BUTN,"{""buttonStatus"": 4160}"
20472,4122411239002253147,20472,358.5624084472656,BUTN,"{""buttonStatus"": 4164}"
20480,4122411239002253147,20480,358.69586181640625,BUTN,"{""buttonStatus"": 4160}"
20501,4122411239002253147,20501,359.0462646484375,BUTN,"{""buttonStatus"": 4096}"
20517,4122411239002253147,20517,359.31317138671875,BUTN,"{""buttonStatus"": 4160}"
20543,4122411239002253147,20543,359.74688720703125,BUTN,"{""buttonStatus"": 4164}"
20549,4122411239002253147,20549,359.84698486328125,BUTN,"{""buttonStatus"": 4160}"
20701,4122411239002253147,20701,362.3828125,BUTN,"{""buttonStatus"": 4164}"
20710,4122411239002253147,20710,362.5329895019531,BUTN,"{""buttonStatus"": 4160}"
20773,4122411239002253147,20773,363.5840148925781,BUTN,"{""buttonStatus"": 4168}"
20775,4122411239002253147,20775,363.617431640625,BUTN,"{""buttonStatus"": 2120}"
20781,4122411239002253147,20781,363.7176513671875,BUTN,"{""buttonStatus"": 2112}"
20787,4122411239002253147,20787,363.81756591796875,BUTN,"{""buttonStatus"": 2120}"
20793,4122411239002253147,20793,363.9177551269531,BUTN,"{""buttonStatus"": 2112}"
20798,4122411239002253147,20798,364.0010986328125,BUTN,"{""buttonStatus"": 2120}"
20802,4122411239002253147,20802,364.0677795410156,BUTN,"{""buttonStatus"": 2112}"
20810,4122411239002253147,20810,364.2012634277344,BUTN,"{""buttonStatus"": 2120}"
20817,4122411239002253147,20817,364.3182067871094,BUTN,"{""buttonStatus"": 2112}"
20823,4122411239002253147,20823,364.41815185546875,BUTN,"{""buttonStatus"": 2120}"
20831,4122411239002253147,20831,364.5516052246094,BUTN,"{""buttonStatus"": 2112}"
20838,4122411239002253147,20838,364.6683654785156,BUTN,"{""buttonStatus"": 2120}"
20841,4122411239002253147,20841,364.71844482421875,BUTN,"{""buttonStatus"": 2152}"
20849,4122411239002253147,20849,364.8520202636719,BUTN,"{""buttonStatus"": 2144}"
20851,4122411239002253147,20851,364.88525390625,BUTN,"{""buttonStatus"": 2080}"
20884,4122411239002253147,20884,365.4358825683594,BUTN,"{""buttonStatus"": 32}"
20919,4122411239002253147,20919,366.01971435546875,BUTN,"{""buttonStatus"": 4128}"
20987,4122411239002253147,20987,367.1542663574219,BUTN,"{""buttonStatus"": 4192}"
21008,4122411239002253147,21008,367.50457763671875,BUTN,"{""buttonStatus"": 4160}"
21014,4122411239002253147,21014,367.60498046875,BUTN,"{""buttonStatus"": 4176}"
21016,4122411239002253147,21016,367.637939453125,BUTN,"{""buttonStatus"": 4112}"
21031,4122411239002253147,21031,367.88824462890625,BUTN,"{""buttonStatus"": 4176}"
21041,4122411239002253147,21041,368.0550231933594,BUTN,"{""buttonStatus"": 4192}"
21051,4122411239002253147,21051,368.2218933105469,BUTN,"{""buttonStatus"": 4160}"
21083,4122411239002253147,21083,368.75579833984375,BUTN,"{""buttonStatus"": 4192}"
21086,4122411239002253147,21086,368.8058166503906,BUTN,"{""buttonStatus"": 4196}"
21092,4122411239002253147,21092,368.90594482421875,BUTN,"{""buttonStatus"": 4164}"
21094,4122411239002253147,21094,368.9392395019531,BUTN,"{""buttonStatus"": 4160}"
21115,4122411239002253147,21115,369.2895812988281,BUTN,"{""buttonStatus"": 4192}"
21131,4122411239002253147,21131,369.5565185546875,BUTN,"{""buttonStatus"": 4160}"
21175,4122411239002253147,21175,370.2907409667969,BUTN,"{""buttonStatus"": 4164}"
21183,4122411239002253147,21183,370.424072265625,BUTN,"{""buttonStatus"": 4160}"
21212,4122411239002253147,21212,370.9078369140625,BUTN,"{""buttonStatus"": 4192}"
21229,4122411239002253147,21229,371.1914978027344,BUTN,"{""buttonStatus"": 4160}"
21296,4122411239002253147,21296,372.3092346191406,BUTN,"{""buttonStatus"": 4164}"
21302,4122411239002253147,21302,372.4093017578125,BUTN,"{""buttonStatus"": 4160}"
21381,4122411239002253147,21381,373.7273254394531,BUTN,"{""buttonStatus"": 4176}"
21389,4122411239002253147,21389,373.8607482910156,BUTN,"{""buttonStatus"": 6224}"
21390,4122411239002253147,21390,373.8774108886719,BUTN,"{""buttonStatus"": 2136}"
21392,4122411239002253147,21392,373.9107971191406,BUTN,"{""buttonStatus"": 2072}"
21397,4122411239002253147,21397,373.99420166015625,BUTN,"{""buttonStatus"": 2064}"
21401,4122411239002253147,21401,374.0610046386719,BUTN,"{""buttonStatus"": 2072}"
21408,4122411239002253147,21408,374.1777648925781,BUTN,"{""buttonStatus"": 2064}"
21411,4122411239002253147,21411,374.2277526855469,BUTN,"{""buttonStatus"": 2072}"
21416,4122411239002253147,21416,374.31121826171875,BUTN,"{""buttonStatus"": 2064}"
21439,4122411239002253147,21439,374.6948547363281,BUTN,"{""buttonStatus"": 16}"
21474,4122411239002253147,21474,375.27880859375,BUTN,"{""buttonStatus"": 4112}"
21493,4122411239002253147,21493,375.5957336425781,BUTN,"{""buttonStatus"": 4176}"
21638,4122411239002253147,21638,378.0148010253906,BUTN,"{""buttonStatus"": 4160}"
21642,4122411239002253147,21642,378.0815734863281,BUTN,"{""buttonStatus"": 4164}"
21645,4122411239002253147,21645,378.1149597167969,PENA,"{""penaltyType"": 12, ""infringementType"": 26, ""vehicleIdx"": 0, ""otherVehicleIdx"": 255, ""time"": 255, ""lapNum"": 5, ""placesGained"": 255}"
21706,4122411239002253147,21706,379.1493225097656,BUTN,"{""buttonStatus"": 4164}"
21711,4122411239002253147,21711,379.23272705078125,BUTN,"{""buttonStatus"": 4180}"
21717,4122411239002253147,21717,379.3327331542969,BUTN,"{""buttonStatus"": 4176}"
21722,4122411239002253147,21722,379.4161376953125,BUTN,"{""buttonStatus"": 4112}"
21730,4122411239002253147,21730,379.5496826171875,BUTN,"{""buttonStatus"": 2072}"
21738,4122411239002253147,21738,379.68316650390625,BUTN,"{""buttonStatus"": 2064}"
21744,4122411239002253147,21744,379.78326416015625,BUTN,"{""buttonStatus"": 2072}"
21748,4122411239002253147,21748,379.8499450683594,BUTN,"{""buttonStatus"": 2064}"
21752,4122411239002253147,21752,379.91668701171875,BUTN,"{""buttonStatus"": 16}"
21885,4122411239002253147,21885,382.135498046875,BUTN,"{""buttonStatus"": 4180}"
21893,4122411239002253147,21893,382.26898193359375,BUTN,"{""buttonStatus"": 4176}"
21908,4122411239002253147,21908,382.51922607421875,BUTN,"{""buttonStatus"": 4160}"
21926,4122411239002253147,21926,382.8195495605469,BUTN,"{""buttonStatus"": 4192}"
21967,4122411239002253147,21967,383.5035400390625,BUTN,"{""buttonStatus"": 4196}"
21976,4122411239002253147,21976,383.6536865234375,BUTN,"{""buttonStatus"": 4192}"
21997,4122411239002253147,21997,384.0039978027344,BUTN,"{""buttonStatus"": 4160}"
22102,4122411239002253147,22102,385.7557373046875,BUTN,"{""buttonStatus"": 4164}"
22110,4122411239002253147,22110,385.88922119140625,BUTN,"{""buttonStatus"": 4160}"
22128,4122411239002253147,22128,386.18951416015625,BUTN,"{""buttonStatus"": 4096}"
22148,4122411239002253147,22148,386.52313232421875,BUTN,"{""buttonStatus"": 4160}"
22288,4122411239002253147,22288,388.85882568359375,BUTN,"{""buttonStatus"": 4164}"
22296,4122411239002253147,22296,388.9923095703125,BUTN,"{""buttonStatus"": 4160}"
22343,4122411239002253147,22343,389.77630615234375,BUTN,"{""buttonStatus"": 4192}"
22352,4122411239002253147,22352,389.926513671875,BUTN,"{""buttonStatus"": 4200}"
22354,4122411239002253147,22354,389.95977783203125,BUTN,"{""buttonStatus"": 6248}"
22356,4122411239002253147,22356,389.9932556152344,BUTN,"{""buttonStatus"": 2152}"
22360,4122411239002253147,22360,390.0600280761719,BUTN,"{""buttonStatus"": 2080}"
22366,4122411239002253147,22366,390.16009521484375,BUTN,"{""buttonStatus"": 2088}"
22372,4122411239002253147,22372,390.2602233886719,BUTN,"{""buttonStatus"": 2080}"
22376,4122411239002253147,22376,390.326904296875,BUTN,"{""buttonStatus"": 2088}"
22382,4122411239002253147,22382,390.4270324707031,BUTN,"{""buttonStatus"": 2080}"
22394,4122411239002253147,22394,390.6272277832031,BUTN,"{""buttonStatus"": 32}"
22419,4122411239002253147,22419,391.0442810058594,BUTN,"{""buttonStatus"": 4128}"
22477,4122411239002253147,22477,392.01190185546875,BUTN,"{""buttonStatus"": 4160}"
22521,4122411239002253147,22521,392.74591064453125,BUTN,"{""buttonStatus"": 4164}"
22529,4122411239002253147,22529,392.8794250488281,BUTN,"{""buttonStatus"": 4160}"
22546,4122411239002253147,22546,393.1629943847656,BUTN,"{""buttonStatus"": 4192}"
22560,4122411239002253147,22560,393.39654541015625,BUTN,"{""buttonStatus"": 4136}"
22561,4122411239002253147,22561,393.41326904296875,BUTN,"{""buttonStatus"": 6184}"
22569,4122411239002253147,22569,393.5467224121094,BUTN,"{""buttonStatus"": 2152}"
22570,4122411239002253147,22570,393.56341552734375,BUTN,"{""buttonStatus"": 2144}"
22574,4122411239002253147,22574,393.63018798828125,BUTN,"{""buttonStatus"": 2152}"
22584,4122411239002253147,22584,393.7969055175781,BUTN,"{""buttonStatus"": 2152}"
22588,4122411239002253147,22588,393.8637390136719,BUTN,"{""buttonStatus"": 2088}"
22590,4122411239002253147,22590,393.8970031738281,BUTN,"{""buttonStatus"": 32}"
22633,4122411239002253147,22633,394.6144714355469,BUTN,"{""buttonStatus"": 4128}"
22678,4122411239002253147,22678,395.3651123046875,BUTN,"{""buttonStatus"": 4192}"
22683,4122411239002253147,22683,395.4485168457031,BUTN,"{""buttonStatus"": 4160}"
22733,4122411239002253147,22733,396.28271484375,BUTN,"{""buttonStatus"": 4164}"
22739,4122411239002253147,22739,396.3828125,BUTN,"{""buttonStatus"": 4160}"
22777,4122411239002253147,22777,397.016845703125,BUTN,"{""buttonStatus"": 4162}"
22783,4122411239002253147,22783,397.1169128417969,BUTN,"{""buttonStatus"": 4160}"
22805,4122411239002253147,22805,397.484375,BUTN,"{""buttonStatus"": 4196}"
22811,4122411239002253147,22811,397.5840148925781,BUTN,"{""buttonStatus"": 4160}"
22850,4122411239002253147,22850,398.2347412109375,BUTN,"{""buttonStatus"": 4096}"
22921,4122411239002253147,22921,399.41925048828125,BUTN,"{""buttonStatus"": 4096}"
22972,4122411239002253147,22972,400.27001953125,BUTN,"{""buttonStatus"": 4160}"
23070,4122411239002253147,23070,401.9049072265625,BUTN,"{""buttonStatus"": 4164}"
23078,4122411239002253147,23078,402.0383605957031,BUTN,"{""buttonStatus"": 4160}"
23161,4122411239002253147,23161,403.42315673828125,BUTN,"{""buttonStatus"": 2120}"
23169,4122411239002253147,23169,403.5566101074219,BUTN,"{""buttonStatus"": 2112}"
23180,4122411239002253147,23180,403.7400817871094,BUTN,"{""buttonStatus"": 2112}"
23186,4122411239002253147,23186,403.84014892578125,BUTN,"{""buttonStatus"": 2120}"
23192,4122411239002253147,23192,403.9403076171875,BUTN,"{""buttonStatus"": 2112}"
23193,4122411239002253147,23193,403.9571228027344,BUTN,"{""buttonStatus"": 2144}"
23197,4122411239002253147,23197,404.02374267578125,BUTN,"{""buttonStatus"": 2152}"
23203,4122411239002253147,23203,404.1240234375,BUTN,"{""buttonStatus"": 2144}"
23207,4122411239002253147,23207,404.19049072265625,BUTN,"{""buttonStatus"": 2152}"
23215,4122411239002253147,23215,404.3240051269531,BUTN,"{""buttonStatus"": 2144}"
23221,4122411239002253147,23221,404.4241027832031,BUTN,"{""buttonStatus"": 2152}"
23228,4122411239002253147,23228,404.54083251953125,BUTN,"{""buttonStatus"": 2144}"
23230,4122411239002253147,23230,404.57421875,BUTN,"{""buttonStatus"": 2080}"
23234,4122411239002253147,23234,404.64105224609375,BUTN,"{""buttonStatus"": 32}"
23265,4122411239002253147,23265,405.15814208984375,BUTN,"{""buttonStatus"": 4128}"
23311,4122411239002253147,23311,405.92547607421875,BUTN,"{""buttonStatus"": 4192}"
23318,4122411239002253147,23318,406.0423278808594,BUTN,"{""buttonStatus"": 4160}"
23337,4122411239002253147,23337,406.3592529296875,BUTN,"{""buttonStatus"": 4176}"
23347,4122411239002253147,23347,406.52606201171875,BUTN,"{""buttonStatus"": 4160}"
23381,4122411239002253147,23381,407.0933837890625,BUTN,"{""buttonStatus"": 4164}"
23391,4122411239002253147,23391,407.26019287109375,BUTN,"{""buttonStatus"": 4160}"
23416,4122411239002253147,23416,407.67724609375,BUTN,"{""buttonStatus"": 4162}"
23422,4122411239002253147,23422,407.77734375,BUTN,"{""buttonStatus"": 4160}"
23448,4122411239002253147,23448,408.211181640625,BUTN,"{""buttonStatus"": 4160}"
23505,4122411239002253147,23505,409.1620178222656,BUTN,"{""buttonStatus"": 4164}"
23511,4122411239002253147,23511,409.26226806640625,BUTN,"{""buttonStatus"": 4160}"
23627,4122411239002253147,23627,411.1973876953125,BUTN,"{""buttonStatus"": 4164}"
23635,4122411239002253147,23635,411.330810546875,BUTN,"{""buttonStatus"": 4160}"
23733,4122411239002253147,23733,412.96575927734375,BUTN,"{""buttonStatus"": 4164}"
23745,4122411239002253147,23745,413.1659851074219,BUTN,"{""buttonStatus"": 4160}"
23940,4122411239002253147,23940,416.4191589355469,BUTN,"{""buttonStatus"": 2112}"
23942,4122411239002253147,23942,416.4525451660156,BUTN,"{""buttonStatus"": 2120}"
23949,4122411239002253147,23949,416.5693664550781,BUTN,"{""buttonStatus"": 2112}"
23956,4122411239002253147,23956,416.6861267089844,BUTN,"{""buttonStatus"": 2120}"
23963,4122411239002253147,23963,416.8028869628906,BUTN,"{""buttonStatus"": 2112}"
23969,4122411239002253147,23969,416.90301513671875,BUTN,"{""buttonStatus"": 2120}"
23976,4122411239002253147,23976,417.0198059082031,BUTN,"{""buttonStatus"": 2112}"
23985,4122411239002253147,23985,417.169921875,BUTN,"{""buttonStatus"": 2120}"
23993,4122411239002253147,23993,417.3034362792969,BUTN,"{""buttonStatus"": 2112}"
24001,4122411239002253147,24001,417.4368896484375,BUTN,"{""buttonStatus"": 2120}"
24009,4122411239002253147,24009,417.5702819824219,BUTN,"{""buttonStatus"": 2112}"
24018,4122411239002253147,24018,417.7204284667969,BUTN,"{""buttonStatus"": 2120}"
24027,4122411239002253147,24027,417.87060546875,BUTN,"{""buttonStatus"": 2112}"
24031,4122411239002253147,24031,417.93731689453125,BUTN,"{""buttonStatus"": 2144}"
24041,4122411239002253147,24041,418.1041564941406,BUTN,"{""buttonStatus"": 2080}"
24092,4122411239002253147,24092,418.9549865722656,BUTN,"{""buttonStatus"": 32}"
24121,4122411239002253147,24121,419.43878173828125,BUTN,"{""buttonStatus"": 4128}"
24124,4122411239002253147,24124,419.4888610839844,BUTN,"{""buttonStatus"": 4192}"
24181,4122411239002253147,24181,420.4397888183594,BUTN,"{""buttonStatus"": 4160}"
24192,4122411239002253147,24192,420.6233825683594,BUTN,"{""buttonStatus"": 4192}"
24213,4122411239002253147,24213,420.97369384765625,BUTN,"{""buttonStatus"": 4160}"
24245,4122411239002253147,24245,421.5074462890625,BUTN,"{""buttonStatus"": 4192}"
24256,4122411239002253147,24256,421.6910095214844,BUTN,"{""buttonStatus"": 4160}"
24286,4122411239002253147,24286,422.1915283203125,BUTN,"{""buttonStatus"": 4164}"
24294,4122411239002253147,24294,422.3249206542969,BUTN,"{""buttonStatus"": 4160}"
24339,4122411239002253147,24339,423.07568359375,BUTN,"{""buttonStatus"": 4164}"
24346,4122411239002253147,24346,423.19244384765625,BUTN,"{""buttonStatus"": 4160}"
24351,4122411239002253147,24351,423.27587890625,BUTN,"{""buttonStatus"": 4162}"
24362,4122411239002253147,24362,423.45941162109375,BUTN,"{""buttonStatus"": 4160}"
24396,4122411239002253147,24396,424.0265808105469,BUTN,"{""buttonStatus"": 4164}"
24403,4122411239002253147,24403,424.1434020996094,BUTN,"{""buttonStatus"": 4160}"
24478,4122411239002253147,24478,425.3946533203125,BUTN,"{""buttonStatus"": 4164}"
24486,4122411239002253147,24486,425.528076171875,BUTN,"{""buttonStatus"": 4160}"
24575,4122411239002253147,24575,427.0129699707031,BUTN,"{""buttonStatus"": 4164}"
24583,4122411239002253147,24583,427.1463317871094,BUTN,"{""buttonStatus"": 4160}"
24668,4122411239002253147,24668,428.5643615722656,BUTN,"{""buttonStatus"": 4164}"
24676,4122411239002253147,24676,428.6978759765625,BUTN,"{""buttonStatus"": 4160}"
24750,4122411239002253147,24750,429.915771484375,SPTP,"{""vehicleIdx"": 0, ""speed"": 321.17822265625, ""isOverallFastestInSession"": 0, ""isDriverFastestInSession"": 0, ""fastestVehicleIdxInSession"": 0, ""fastestSpeedInSession"": 322.81280517578125}"
24787,4122411239002253147,24787,430.5496826171875,BUTN,"{""buttonStatus"": 4168}"
24788,4122411239002253147,24788,430.5664367675781,BUTN,"{""buttonStatus"": 2120}"
24794,4122411239002253147,24794,430.6665344238281,BUTN,"{""buttonStatus"": 2112}"
24800,4122411239002253147,24800,430.7666015625,BUTN,"{""buttonStatus"": 2120}"
24806,4122411239002253147,24806,430.8667297363281,BUTN,"{""buttonStatus"": 2112}"
24811,4122411239002253147,24811,430.9501037597656,BUTN,"{""buttonStatus"": 2120}"
24817,4122411239002253147,24817,431.0502014160156,BUTN,"{""buttonStatus"": 2112}"
24824,4122411239002253147,24824,431.16693115234375,BUTN,"{""buttonStatus"": 2120}"
24830,4122411239002253147,24830,431.2671203613281,BUTN,"{""buttonStatus"": 2112}"
24836,4122411239002253147,24836,431.3671569824219,BUTN,"{""buttonStatus"": 2120}"
24842,4122411239002253147,24842,431.46722412109375,BUTN,"{""buttonStatus"": 2152}"
24843,4122411239002253147,24843,431.4839782714844,BUTN,"{""buttonStatus"": 2144}"
24853,4122411239002253147,24853,431.65081787109375,BUTN,"{""buttonStatus"": 2152}"
24860,4122411239002253147,24860,431.76751708984375,BUTN,"{""buttonStatus"": 2088}"
24862,4122411239002253147,24862,431.80084228515625,BUTN,"{""buttonStatus"": 2080}"
24890,4122411239002253147,24890,432.2680358886719,BUTN,"{""buttonStatus"": 32}"
24899,4122411239002253147,24899,432.41815185546875,BUTN,"{""buttonStatus"": 2080}"
24906,4122411239002253147,24906,432.5349426269531,BUTN,"{""buttonStatus"": 32}"
24941,4122411239002253147,24941,433.1188659667969,BUTN,"{""buttonStatus"": 4128}"
25006,4122411239002253147,25006,434.20330810546875,BUTN,"{""buttonStatus"": 4192}"
25022,4122411239002253147,25022,434.47021484375,BUTN,"{""buttonStatus"": 4160}"
25054,4122411239002253147,25054,435.0041198730469,BUTN,"{""buttonStatus"": 4192}"
25079,4122411239002253147,25079,435.4211730957031,BUTN,"{""buttonStatus"": 4160}"
25088,4122411239002253147,25088,435.5712890625,BUTN,"{""buttonStatus"": 4164}"
25096,4122411239002253147,25096,435.7047424316406,BUTN,"{""buttonStatus"": 4196}"
25097,4122411239002253147,25097,435.721435546875,BUTN,"{""buttonStatus"": 4192}"
25138,4122411239002253147,25138,436.4054260253906,BUTN,"{""buttonStatus"": 4192}"
25151,4122411239002253147,25151,436.622314453125,BUTN,"{""buttonStatus"": 4196}"
25159,4122411239002253147,25159,436.7557678222656,BUTN,"{""buttonStatus"": 4192}"
25162,4122411239002253147,25162,436.8058776855469,BUTN,"{""buttonStatus"": 4160}"
25256,4122411239002253147,25256,438.3741149902344,BUTN,"{""buttonStatus"": 4164}"
25263,4122411239002253147,25263,438.4908447265625,BUTN,"{""buttonStatus"": 4160}"
25390,4122411239002253147,25390,440.6098327636719,BUTN,"{""buttonStatus"": 6232}"
25391,4122411239002253147,25391,440.62628173828125,BUTN,"{""buttonStatus"": 2136}"
25397,4122411239002253147,25397,440.726318359375,BUTN,"{""buttonStatus"": 2128}"
25401,4122411239002253147,25401,440.7930908203125,BUTN,"{""buttonStatus"": 2136}"
25419,4122411239002253147,25419,441.0933837890625,BUTN,"{""buttonStatus"": 2136}"
25426,4122411239002253147,25426,441.2102355957031,BUTN,"{""buttonStatus"": 2128}"
25436,4122411239002253147,25436,441.376953125,BUTN,"{""buttonStatus"": 2064}"
25439,4122411239002253147,25439,441.427001953125,BUTN,"{""buttonStatus"": 16}"
25444,4122411239002253147,25444,441.5104064941406,BUTN,"{""buttonStatus"": 2064}"
25471,4122411239002253147,25471,441.9609069824219,BUTN,"{""buttonStatus"": 4112}"
25527,4122411239002253147,25527,442.8951721191406,BUTN,"{""buttonStatus"": 4160}"
25531,4122411239002253147,25531,442.9619140625,BUTN,"{""buttonStatus"": 4192}"
25533,4122411239002253147,25533,442.9952392578125,BUTN,"{""buttonStatus"": 4128}"
25542,4122411239002253147,25542,443.1453857421875,BUTN,"{""buttonStatus"": 4192}"
25543,4122411239002253147,25543,443.162109375,BUTN,"{""buttonStatus"": 4160}"
25551,4122411239002253147,25551,443.2955322265625,BUTN,"{""buttonStatus"": 4192}"
25552,4122411239002253147,25552,443.31219482421875,BUTN,"{""buttonStatus"": 4128}"
25563,4122411239002253147,25563,443.49566650390625,BUTN,"{""buttonStatus"": 4192}"
25572,4122411239002253147,25572,443.6458740234375,BUTN,"{""buttonStatus"": 4160}"
25581,4122411239002253147,25581,443.7959899902344,BUTN,"{""buttonStatus"": 4176}"
25601,4122411239002253147,25601,444.12969970703125,BUTN,"{""buttonStatus"": 4160}"
25611,4122411239002253147,25611,444.2965087890625,BUTN,"{""buttonStatus"": 4176}"
25618,4122411239002253147,25618,444.41326904296875,BUTN,"{""buttonStatus"": 4160}"
25620,4122411239002253147,25620,444.4466247558594,BUTN,"{""buttonStatus"": 4164}"
25628,4122411239002253147,25628,444.58013916015625,BUTN,"{""buttonStatus"": 4160}"
25637,4122411239002253147,25637,444.7302551269531,BUTN,"{""buttonStatus"": 4096}"
25648,4122411239002253147,25648,444.91375732421875,BUTN,"{""buttonStatus"": 4176}"
25652,4122411239002253147,25652,444.9805603027344,BUTN,"{""buttonStatus"": 4160}"
25687,4122411239002253147,25687,445.5644226074219,BUTN,"{""buttonStatus"": 4164}"
25695,4122411239002253147,25695,445.6978454589844,BUTN,"{""buttonStatus"": 4160}"
25704,4122411239002253147,25704,445.84796142578125,BUTN,"{""buttonStatus"": 4176}"
25720,4122411239002253147,25720,446.11492919921875,BUTN,"{""buttonStatus"": 4184}"
25722,4122411239002253147,25722,446.1483154296875,BUTN,"{""buttonStatus"": 6232}"
25723,4122411239002253147,25723,446.16497802734375,BUTN,"{""buttonStatus"": 2136}"
25730,4122411239002253147,25730,446.2820129394531,BUTN,"{""buttonStatus"": 2128}"
25734,4122411239002253147,25734,446.3484802246094,BUTN,"{""buttonStatus"": 2136}"
25746,4122411239002253147,25746,446.5487365722656,BUTN,"{""buttonStatus"": 2064}"
25748,4122411239002253147,25748,446.5821228027344,BUTN,"{""buttonStatus"": 16}"
25772,4122411239002253147,25772,446.98248291015625,BUTN,"{""buttonStatus"": 4112}"
25842,4122411239002253147,25842,448.1502380371094,BUTN,"{""buttonStatus"": 4180}"
25850,4122411239002253147,25850,448.28375244140625,BUTN,"{""buttonStatus"": 4176}"
25905,4122411239002253147,25905,449.201416015625,BUTN,"{""buttonStatus"": 4160}"
25911,4122411239002253147,25911,449.3013916015625,BUTN,"{""buttonStatus"": 4192}"
25927,4122411239002253147,25927,449.56829833984375,BUTN,"{""buttonStatus"": 4128}"
25946,4122411239002253147,25946,449.88531494140625,BUTN,"{""buttonStatus"": 4192}"
25976,4122411239002253147,25976,450.38580322265625,BUTN,"{""buttonStatus"": 4164}"
25987,4122411239002253147,25987,450.56927490234375,BUTN,"{""buttonStatus"": 4160}"
26080,4122411239002253147,26080,452.1208190917969,BUTN,"{""buttonStatus"": 4192}"
26082,4122411239002253147,26082,452.15423583984375,BUTN,"{""buttonStatus"": 4196}"
26090,4122411239002253147,26090,452.2876892089844,BUTN,"{""buttonStatus"": 4160}"
26192,4122411239002253147,26192,453.9892883300781,BUTN,"{""buttonStatus"": 4192}"
26201,4122411239002253147,26201,454.1394348144531,BUTN,"{""buttonStatus"": 4160}"
26229,4122411239002253147,26229,454.6065673828125,BUTN,"{""buttonStatus"": 4164}"
26236,4122411239002253147,26236,454.72332763671875,BUTN,"{""buttonStatus"": 4160}"
26325,4122411239002253147,26325,456.2081604003906,BUTN,"{""buttonStatus"": 4192}"
26328,4122411239002253147,26328,456.2584228515625,BUTN,"{""buttonStatus"": 4128}"
26335,4122411239002253147,26335,456.3750305175781,BUTN,"{""buttonStatus"": 2088}"
26343,4122411239002253147,26343,456.5084533691406,BUTN,"{""buttonStatus"": 2080}"
26352,4122411239002253147,26352,456.65863037109375,BUTN,"{""buttonStatus"": 2080}"
26356,4122411239002253147,26356,456.725341796875,BUTN,"{""buttonStatus"": 2088}"
26363,4122411239002253147,26363,456.8421325683594,BUTN,"{""buttonStatus"": 2080}"
26393,4122411239002253147,26393,457.3426513671875,BUTN,"{""buttonStatus"": 4128}"
26414,4122411239002253147,26414,457.6929931640625,BUTN,"{""buttonStatus"": 4192}"
26425,4122411239002253147,26425,457.8764953613281,BUTN,"{""buttonStatus"": 4128}"
26439,4122411239002253147,26439,458.1100769042969,BUTN,"{""buttonStatus"": 4192}"
26464,4122411239002253147,26464,458.5272216796875,BUTN,"{""buttonStatus"": 4160}"
26475,4122411239002253147,26475,458.7107238769531,BUTN,"{""buttonStatus"": 4164}"
26483,4122411239002253147,26483,458.8441162109375,BUTN,"{""buttonStatus"": 4160}"
26489,4122411239002253147,26489,458.9442138671875,BUTN,"{""buttonStatus"": 4176}"
26495,4122411239002253147,26495,459.0442810058594,BUTN,"{""buttonStatus"": 4160}"
26520,4122411239002253147,26520,459.4613342285156,BUTN,"{""buttonStatus"": 4192}"
26523,4122411239002253147,26523,459.51141357421875,BUTN,"{""buttonStatus"": 4128}"
26530,4122411239002253147,26530,459.62823486328125,BUTN,"{""buttonStatus"": 2088}"
26536,4122411239002253147,26536,459.7282409667969,BUTN,"{""buttonStatus"": 2080}"
26540,4122411239002253147,26540,459.7950134277344,BUTN,"{""buttonStatus"": 2088}"
26546,4122411239002253147,26546,459.89508056640625,BUTN,"{""buttonStatus"": 2080}"
26550,4122411239002253147,26550,459.9619140625,BUTN,"{""buttonStatus"": 2088}"
26556,4122411239002253147,26556,460.06195068359375,BUTN,"{""buttonStatus"": 2080}"
26562,4122411239002253147,26562,460.1620788574219,BUTN,"{""buttonStatus"": 32}"
26566,4122411239002253147,26566,460.228759765625,BUTN,"{""buttonStatus"": 96}"
26568,4122411239002253147,26568,460.26214599609375,BUTN,"{""buttonStatus"": 32}"
26576,4122411239002253147,26576,460.3955993652344,BUTN,"{""buttonStatus"": 96}"
26579,4122411239002253147,26579,460.44580078125,BUTN,"{""buttonStatus"": 2144}"
26584,4122411239002253147,26584,460.52911376953125,BUTN,"{""buttonStatus"": 2080}"
26585,4122411239002253147,26585,460.5457763671875,BUTN,"{""buttonStatus"": 32}"
26604,4122411239002253147,26604,460.8627624511719,BUTN,"{""buttonStatus"": 4128}"
26632,4122411239002253147,26632,461.329833984375,BUTN,"{""buttonStatus"": 4192}"
26643,4122411239002253147,26643,461.5133361816406,BUTN,"{""buttonStatus"": 4160}"
26650,4122411239002253147,26650,461.63018798828125,BUTN,"{""buttonStatus"": 4192}"
26678,4122411239002253147,26678,462.0972595214844,BUTN,"{""buttonStatus"": 4196}"
26680,4122411239002253147,26680,462.1305847167969,BUTN,"{""buttonStatus"": 4164}"
26688,4122411239002253147,26688,462.26416015625,BUTN,"{""buttonStatus"": 4160}"
26748,4122411239002253147,26748,463.2652893066406,BUTN,"{""buttonStatus"": 4162}"
26752,4122411239002253147,26752,463.33184814453125,BUTN,"{""buttonStatus"": 4160}"
26778,4122411239002253147,26778,463.7655944824219,BUTN,"{""buttonStatus"": 4164}"
